source_id,Pristine_mag_CaHK,Pristine_flux_CaHK,Pristine_flux_error_CaHK
1367,22.317485960101312,8.61560175309369e-20,7.062134542127588e-20
1368,21.196855753852756,2.418453260017141e-19,4.423907193916623e-19
1369,,-2.611176302367074e-18,6.842723160525577e-19
1370,21.49158195291078,1.8435173057426657e-19,4.358444508475882e-19
1371,20.633643478575497,4.062773476858018e-19,5.70406446749653e-19
1372,20.7732383112192,3.572602316675256e-19,2.7384620588826125e-19
1373,22.0734802193134,1.0786682911562252e-19,5.1825235602589e-19
1374,20.610027234403834,4.1521124444082234e-19,2.586529844750044e-19
1375,,-1.1216330230815754e-18,1.9016220419551493e-18
1376,,-1.3884774513011451e-18,1.1609458915042837e-18
1377,20.296824432085,5.540516175904129e-19,7.00811154592226e-19
1378,21.61299791858846,1.6484691824186072e-19,1.1451447639090024e-19
1379,21.597932268594075,1.6715027389176908e-19,2.3424879785857393e-19
1380,,-6.53330658188323e-19,4.721120976721002e-19
1381,,-1.7693937212306187e-18,2.705820323494211e-19
1382,20.909600115054655,3.150938697915158e-19,4.191670017174268e-19
1383,,-2.303258783553859e-18,2.731610168412658e-18
1384,23.483739581433706,2.9429586996892555e-20,2.96474675354904e-19
1385,22.40423487681601,7.954008472846184e-20,5.832895812877242e-19
1386,,-4.715683082127831e-19,2.699121376014148e-19
1387,22.733076977469782,5.875559235081573e-20,1.5854828585388342e-19
1388,20.78316489201062,3.540087880037574e-19,2.097330373012443e-19
1389,22.006201374823906,1.1476235457531308e-19,1.6003692861169116e-19
1390,21.748559004386994,1.454977904937387e-19,1.3285902610404447e-19
1391,21.5518685828178,1.7439441274379813e-19,2.6968709156521413e-19
1392,20.81323551362951,3.4433866751559054e-19,2.862351750329147e-19
1393,21.820670275361966,1.361481955796413e-19,1.1544932339249718e-19
1394,21.55129137280706,1.744871507060021e-19,6.192959768479348e-19
1395,21.63406155495075,1.6167965657489411e-19,4.489706240638214e-19
1396,,-4.893091515642067e-19,2.615176160634986e-19
1397,20.88715431994125,3.2167571282974224e-19,4.071637492034996e-19
1398,20.518421072124557,4.517639491148953e-19,1.3671920684284016e-19
1399,,-2.1877861381237554e-19,3.852486416312547e-19
1400,21.117484672754134,2.6018732186700767e-19,1.9451197179649886e-19
1401,25.248177658992876,5.7944061935416494e-21,3.6365363544548713e-19
1402,20.69207723256689,3.84989696815442e-19,2.101398277112639e-19
1403,19.802466873894954,8.735610274777008e-19,1.0530062664021788e-18
1404,21.06786949083153,2.723530252273802e-19,3.8356717686416013e-19
1405,,-1.171500518262176e-19,7.599863899923183e-20
1406,,-1.6383643192009267e-20,1.840195864704114e-19
1407,21.73429236427712,1.4742225646651512e-19,3.754915596192926e-19
1408,21.17777881806096,2.4613222222350233e-19,2.873939652936628e-20
1409,20.123939737749115,6.49686892473856e-19,4.072015865322819e-19
1410,20.723771825072564,3.739136071922626e-19,2.808327554230279e-19
1411,21.44726975423494,1.9203133374822258e-19,5.064426127648208e-19
1412,,-1.562801449354297e-18,1.3977241445685894e-18
1413,22.270362278241254,8.99777416682117e-20,5.559984873653834e-19
1414,22.09955029168945,1.0530764078001045e-19,5.140213918516576e-19
1415,21.32729117432157,2.144685078743383e-19,4.145422440107393e-20
1416,21.15427155649451,2.5151933574501703e-19,1.5580081828381579e-19
1417,20.761345209393657,3.6119515508469727e-19,1.5503940731308874e-19
1418,20.79042893815775,3.5164822107456444e-19,4.749384955381172e-19
1419,20.259406214214405,5.734789934545282e-19,6.946369349170925e-19
1420,,-2.0869290723273986e-18,6.244541547859862e-19
1421,21.403225379262462,1.9998151230787756e-19,5.625654908344918e-19
1422,21.869209359850256,1.3019558461920436e-19,2.9614306378945e-19
1423,20.370487929411343,5.17707942981088e-19,2.522603899212793e-19
1424,21.65212041220813,1.590127085132311e-19,3.408767150024477e-19
1425,19.88975400946784,8.060804647499404e-19,1.2460405772797006e-19
1426,,-2.0586941707840618e-18,7.680588855423649e-19
1427,20.699110316238976,3.825039052287754e-19,4.621232052683723e-20
1428,21.409791586404143,1.9877573382983585e-19,1.1996809963614478e-19
1429,21.108454080385716,2.6236045043148203e-19,6.577143737919566e-19
1430,21.27456585809995,2.2514051581620964e-19,4.39323070817618e-19
1431,,-6.518320121274068e-19,6.230868672706374e-19
1432,20.356570020837086,5.243870906109225e-19,1.604727999736697e-19
1433,,-2.3482765703180677e-18,1.0940152313679663e-18
1434,21.41982974660711,1.9694642478083663e-19,1.1976938133570296e-18
1435,20.658669633834737,3.9701978191407033e-19,1.7519136536126744e-19
1436,20.292085628969705,5.564751156583042e-19,5.397987449523429e-19
1437,,-1.3457955529482255e-19,4.805176545644832e-19
1438,19.55736309813111,1.0947999294395108e-18,9.022303891492568e-20
1439,20.771911875536208,3.5769696050156307e-19,9.295109906174785e-20
1440,20.740609114491154,3.6815979051068804e-19,2.433832140616966e-19
1441,20.49186672485499,4.629491702668366e-19,1.5549915845255874e-19
1442,21.49068602082472,1.8450391744524976e-19,8.222400264006835e-20
1443,,-6.351321896422333e-19,4.942145759157473e-19
1444,22.480790480814402,7.412484661116119e-20,5.019267532547963e-19
1445,22.392180200080904,8.042812050752392e-20,2.9539869972146826e-19
1446,21.149341696161553,2.526639733719715e-19,6.183398007781506e-20
1447,21.398797000508825,2.0079884009397002e-19,2.4288658831212334e-19
1448,,-1.3605578617121972e-18,4.825773031795316e-19
1449,,-2.3992115716668993e-19,3.704725998364467e-19
1450,20.719970935406533,3.7522487866358254e-19,4.280348680463851e-19
1451,21.652707126736313,1.5892680379457186e-19,9.663964515523999e-20
1452,20.56248912626455,4.337948077656627e-19,6.47220467217678e-19
1453,,-1.7943096184349014e-19,5.3966448995502e-19
1454,21.496018423817805,1.8359998038742295e-19,3.083370077110842e-19
1455,20.85622127446665,3.309721797723082e-19,9.88358938542059e-19
1456,,-2.5928790083287557e-19,1.7037870155688415e-19
1457,20.96764549814264,2.986907688258718e-19,5.178829756202794e-20
1458,,-1.3128166837372932e-18,5.554901117805338e-19
1459,20.208049440474998,6.012571082946699e-19,5.170747673698047e-19
1460,20.35015989781832,5.274921984764163e-19,3.3287549609577663e-19
1461,21.458940249574578,1.8997825759068762e-19,7.280917107236685e-20
1462,21.13029984443156,2.5713432944622674e-19,4.703996966469198e-19
1463,20.971771348343655,2.975578833007587e-19,5.689050637821789e-19
1464,20.47335330337943,4.709108302091248e-19,6.112596071740198e-19
1465,20.82387096905499,3.409821245436401e-19,1.05954955889928e-19
1466,20.819075298828626,3.4249156536449164e-19,4.096165043684174e-19
1467,19.565212982682016,1.086913059494271e-18,2.123971419000442e-18
1468,21.394366719603074,2.016198615393643e-19,4.339360609479973e-19
1469,22.109673673976733,1.0433031782960089e-19,5.403389824986324e-19
1470,22.047971328624644,1.1043111789382977e-19,3.5970130965754983e-19
1471,20.539194286930442,4.432025854663683e-19,2.6933166506217194e-19
1472,21.158234870714484,2.506028765325715e-19,2.50888598657763e-19
1473,21.16525602309,2.489875264569603e-19,2.7624123501243586e-19
1474,20.845263476330434,3.3432943121164027e-19,8.237628151818709e-19
1475,21.00391456540706,2.888778038927378e-19,1.7248260800158133e-19
1476,21.207802737750757,2.3941916118460643e-19,4.431293063280934e-19
1477,20.5498311862623,4.38881753559681e-19,5.319143497417976e-19
1478,23.498010702464928,2.904529013424147e-20,1.6290270930416526e-19
1479,20.615314775657172,4.1319407919988825e-19,4.050258068451853e-19
1480,21.745122336211953,1.4595906260143304e-19,2.0884733914409778e-19
1481,21.122368494105917,2.5901958448816153e-19,1.9739258060791285e-19
1482,22.547590645032262,6.970175961875455e-20,6.098080195439985e-19
1483,21.123962175317434,2.586396654669071e-19,4.041335964524013e-19
1484,21.991184093652972,1.163607100037885e-19,1.2148666339538632e-18
1485,21.247441957518124,2.308358282578842e-19,3.252644601313914e-19
1486,21.003227699311932,2.8906061362547366e-19,5.549689736644103e-20
1487,23.200379349929673,3.820570869579284e-20,7.049890187884433e-19
1488,20.930182877761258,3.0917676511922394e-19,1.3651937186601086e-19
1489,22.5154667974726,7.179484810462105e-20,3.7671254219996775e-19
1490,20.86813177230977,3.273612656226075e-19,5.416044293482072e-20
1491,21.58639104025629,1.689365356326545e-19,4.348789205870611e-19
1492,20.3313456105985,5.367125564338893e-19,3.757107336326517e-19
1493,20.6475488648413,4.011071965732728e-19,2.942387306809237e-19
1494,21.84737344243293,1.3284053714902915e-19,4.054618308900942e-19
1495,,-1.1388021075255794e-18,1.5355152219264752e-18
1496,20.83187450740667,3.384778058323914e-19,3.7058337717656546e-19
1497,19.968710234741852,7.495418841678982e-19,1.4863136303419296e-18
1498,21.006970563552724,2.8806584903586317e-19,5.388768346059396e-19
1499,,-5.363797824476029e-20,3.106409189044034e-19
1500,23.344546085439507,3.345504095143333e-20,3.0467032757333857e-19
1501,,-1.2508791268944113e-18,8.305690174042749e-19
1502,,-2.997448938106129e-18,2.8055280730434323e-18
1503,20.622846141874437,4.1033781660036054e-19,7.626265169114017e-20
1504,,-2.4404744558676573e-18,2.2085291112862984e-18
1505,22.209683344911173,9.514953320865793e-20,4.804002998156776e-19
1506,20.97827378246716,2.9578114582023848e-19,4.1147065682099606e-19
1507,,-9.351992756560092e-19,1.5338936550326686e-18
1508,22.26631653964912,9.03136478419135e-20,5.372322830668256e-19
1509,21.49392562961825,1.8395421701083264e-19,3.3367572570045546e-19
1510,,-2.347849888772749e-18,3.503644695607091e-19
1511,20.144029301908486,6.377761569225113e-19,6.149254338923355e-19
1512,20.659260486187282,3.9680378446088417e-19,7.068754660277231e-19
1513,21.03198397719461,2.815051919090173e-19,2.56179581935342e-19
1514,20.385594516236683,5.105546000571896e-19,4.278469873417032e-19
1515,,-2.175032706031736e-18,6.626482672942851e-19
1516,21.782201079362654,1.4105859970032844e-19,1.2935676774621632e-18
1517,,-1.1757630543125277e-19,1.2265436945421703e-18
1518,,-2.1745262772958998e-18,3.38114507530759e-19
1519,20.8796718546543,3.239002312958887e-19,3.9570624335735033e-20
1520,21.23768369992359,2.3291985980357674e-19,4.1506166768973695e-19
1521,21.003613084134766,2.88958029034077e-19,6.107753369654743e-19
1522,21.82635830228273,1.3543679845690709e-19,5.675958417100606e-19
1523,22.022042686973617,1.1310008340943624e-19,2.1749511577436846e-19
1524,22.39011775248255,8.058104571480692e-20,2.9507182261419705e-19
1525,20.67084614512905,3.9259208712700916e-19,7.793444068785944e-19
1526,22.131022332494002,1.022989242968269e-19,4.0384404329452604e-19
1527,20.791924558117014,3.51164153193364e-19,2.7760604342169097e-19
1528,20.544335339126217,4.411089446632698e-19,3.1202940290479094e-19
1529,20.453333496060953,4.796744669167963e-19,4.548419198182616e-19
1530,19.820302018162618,8.59328454767411e-19,2.3527967291297546e-19
1531,20.489726511757784,4.638626399125032e-19,4.825054986262398e-19
1532,22.09530340601103,1.0572036103934809e-19,4.850025540312158e-19
1533,21.364339624592713,2.0727367622697822e-19,7.949211187045772e-20
1534,21.344290623522017,2.111367103090422e-19,2.857433638791063e-19
1535,20.79792242070177,3.4922958809648083e-19,1.3811685334469888e-19
1536,22.338162085471,8.453083632962109e-20,3.706490746117253e-19
1537,,-9.377286107521391e-20,5.67884266000358e-19
1538,19.770326297616446,8.99807235242046e-19,1.2660760561519817e-19
1539,,-1.741914201804719e-18,1.0335166374445012e-18
1540,21.77813091073305,1.415883874831175e-19,5.589932461338723e-19
1541,19.900843781556784,7.978890176577192e-19,6.913648434712536e-19
1542,21.157568705291457,2.507566838716381e-19,2.076330261169458e-19
1543,19.85116124741901,8.352481089286954e-19,3.6132099081916953e-19
1544,21.604063282215183,1.6620905761737972e-19,6.122145165639465e-19
1545,21.228419836155897,2.3491571233857664e-19,1.130439922691988e-18
1546,,-1.201478984944346e-18,2.403224874775786e-19
1547,21.255475756193366,2.291340848682671e-19,5.828235033577539e-19
1548,21.817924752657024,1.3649291188766235e-19,1.9386553353607613e-19
1549,,-2.4823397022827873e-18,2.912528561083386e-18
1550,20.104784326391982,6.612508897988617e-19,1.9951491344738697e-19
1551,,-1.107356009310077e-19,1.2711026055933663e-19
1552,,-1.994214009238206e-18,1.471496843566445e-18
1553,19.982410752510912,7.401431071939925e-19,1.2947143233871105e-18
1554,23.215684318240402,3.7670923991979213e-20,6.032393748983929e-19
1555,,-1.4168440574014464e-18,1.3054959532991362e-18
1556,22.177861319559728,9.797955714648323e-20,5.0034772606882875e-19
1557,21.4865093316459,1.8521504750106745e-19,3.8617359875966763e-19
1558,,-3.2866465179150804e-18,1.886066768901728e-18
1559,21.322426328753107,2.1543163053482233e-19,2.7700034407567093e-19
1560,20.807468774137735,3.4617244090354703e-19,6.415920372712639e-20
1561,21.544876158882335,1.7552118263358062e-19,7.685759973894905e-19
1562,21.83555048229635,1.3429498872342693e-19,5.756733220233191e-19
1563,19.849828863369087,8.362737304141869e-19,5.102449157629822e-19
1564,20.743583279975166,3.671526676221671e-19,4.17673631343271e-19
1565,22.527729793088856,7.098851360212188e-20,5.03299808683419e-19
1566,20.51528861619123,4.530692146268903e-19,3.976556791698461e-19
1567,20.268307598655174,5.687965591604863e-19,4.358493206643383e-19
1568,20.970668604829402,2.9786025575172316e-19,2.173197850175206e-19
1569,20.428700086220456,4.906818178019367e-19,1.4970480691504802e-19
1570,22.019606509600468,1.1335414255726405e-19,4.796802330817786e-19
1571,23.558463182645628,2.747228143803476e-20,5.868383226131827e-19
1572,,-9.25645504037355e-20,4.991022630723322e-19
1573,27.600756556747474,6.637084964682465e-22,3.936553151999951e-19
1574,21.174262440548677,2.46930663742377e-19,2.7718701891955726e-19
1575,21.406747880281674,1.9933375496313871e-19,4.561106406770681e-19
1576,21.106771300609044,2.6276739750661305e-19,3.924681989258858e-19
1577,21.407067814496163,1.9927502587880636e-19,8.718692929977187e-19
1578,21.958342535217202,1.1993418434727644e-19,4.0733016197018903e-19
1579,21.202590427315318,2.4057130777154866e-19,2.3026832739047403e-19
1580,,-3.61927368473918e-19,6.416692569139123e-19
1581,22.552425975199146,6.939203277358911e-20,1.029723779766952e-19
1582,,-3.263842164299551e-20,1.4784917744296168e-19
1583,21.294357386498103,2.210736824522592e-19,3.9531259743728536e-19
1584,21.245804258204767,2.3118427839920416e-19,2.281793787929393e-19
1585,,-5.551470721822415e-19,3.285841022850638e-19
1586,24.044070695250344,1.7565144298792747e-20,6.126390870097387e-19
1587,20.773003348460424,3.5733755425555823e-19,2.590478382493924e-19
1588,21.638998293627314,1.6094618342029476e-19,3.3948769379094886e-19
1589,20.240231899356115,5.836967030602027e-19,3.354693175080482e-19
1590,21.29447581590053,2.2104956960041856e-19,4.3044453818996357e-19
1591,20.904451680490173,3.1659155632602586e-19,4.582218745204352e-19
1592,20.707277060272094,3.7963756213932974e-19,5.360993209196975e-19
1593,20.08143347727638,6.756263966822386e-19,8.013335457140954e-19
1594,,-2.005152118244238e-18,1.1867380376154835e-19
1595,21.76590436065938,1.4319183537623366e-19,2.18114315047998e-19
1596,20.16940662913142,6.230420349978868e-19,3.696903863682651e-19
1597,21.535960603638113,1.7696841392172858e-19,5.6181467671124e-19
1598,22.493379472023125,7.327034073706597e-20,4.886894144225201e-19
1599,21.36879035083879,2.0642574452704663e-19,3.606330614798831e-19
1600,20.714319110547695,3.7718321308021334e-19,5.09544386847111e-19
1601,22.111350515444972,1.0416931152181513e-19,9.808011790715717e-20
1602,21.55017310445076,1.746669586352771e-19,3.0453309381090837e-19
1603,,-1.6718999979862994e-18,6.863320101111133e-19
1604,,-4.559144479526304e-20,1.7845689447813055e-19
1605,21.810142950046487,1.374747124569026e-19,8.991723630989196e-20
1606,21.370069421144105,2.0618270429717102e-19,3.379986293940253e-19
1607,22.575942661636827,6.790518478211644e-20,8.698952319456212e-19
1608,20.528723331796566,4.474975554998547e-19,5.8090042465273e-19
1609,21.978316400623687,1.1774797304042434e-19,3.4261486063771315e-19
1610,21.513617238905805,1.8064797782606182e-19,1.2004738163502921e-19
1611,20.31296630596073,5.458753427459771e-19,2.865914935817706e-19
1612,21.371685302080724,2.0587607465736497e-19,5.202096026444462e-19
1613,20.51265398080479,4.541699623297955e-19,3.200439212754799e-19
1614,21.515501269632832,1.803347790802235e-19,4.1763596171162186e-19
1615,20.103578027858962,6.619859755951978e-19,1.9995436133516473e-19
1616,21.7384524720503,1.4685847400664963e-19,4.741445340161832e-19
1617,22.48397410840585,7.390781390895867e-20,3.347206298231118e-19
1618,24.475163865054217,1.180903620177387e-20,8.903505920827514e-20
1619,21.137667054333026,2.5539546320089114e-19,1.494843234581561e-19
1620,22.302972139633578,8.731545956300429e-20,3.609592067845528e-19
1621,21.3510671561265,2.0982302192060633e-19,4.403141711678229e-19
1622,,-3.0746592972210864e-18,4.684102093950521e-19
1623,,-4.053101507284866e-20,7.522127377883898e-19
1624,,-2.0588648455738002e-18,5.125445789365064e-19
1625,21.237592607741146,2.3293940236681274e-19,3.5058411021408484e-19
1626,20.72125717334247,3.7478062461116066e-19,8.878645607985229e-20
1627,20.592665561311907,4.2190412881866057e-19,5.337284977247575e-19
1628,22.77492789652865,5.653388633454592e-20,5.517013821408721e-19
1629,,-6.977021016909258e-20,2.186847600601414e-19
1630,23.240589470275776,3.681664516827234e-20,3.148473083195092e-20
1631,21.200361902117127,2.410655989269074e-19,1.7260430981743115e-19
1632,20.737360548312576,3.6926298892247855e-19,7.117663510353855e-19
1633,22.157698579426334,9.981609334813357e-20,6.827981823551093e-19
1634,20.69116730680081,3.8531248137190445e-19,2.4980028319168864e-19
1635,20.503346339085137,4.580801410103145e-19,4.7601739765675825e-20
1636,21.94923029857168,1.2094498933851849e-19,3.022214678496816e-19
1637,22.751440211907127,5.777020587538101e-20,5.857254092488475e-19
1638,21.90729933461539,1.257072327439349e-19,3.882587150354874e-19
1639,,-2.1031662633224436e-18,1.3805480350488523e-18
1640,,-8.337919731339458e-19,3.0132808418295994e-19
1641,21.70998162068997,1.5076042453144857e-19,7.342821114248118e-20
1642,21.04764972332916,2.7747260448268465e-19,3.051047992145853e-19
1643,20.375023243277315,5.155498949373109e-19,7.62109574524277e-19
1644,20.767565370855262,3.591317912413683e-19,4.8142240942418483e-20
1645,20.921554569801376,3.1164357097552995e-19,3.774126513492162e-19
1646,21.05970932662102,2.744076846163644e-19,1.5023439859843064e-19
1647,,-6.660656076139381e-19,6.053708490981575e-19
1648,21.576590920385033,1.704683006613689e-19,4.78211347839056e-20
1649,22.203275221152314,9.571277579982959e-20,4.352540614093621e-19
1650,21.687368302571205,1.5393333514455393e-19,2.6012751798338706e-19
1651,21.524863274473137,1.7878648669460757e-19,2.3805869466792477e-19
1652,19.97025819029381,7.484740089254289e-19,6.966640358087089e-19
1653,21.596669313898257,1.6734482027440774e-19,2.2178125805862793e-19
1654,22.122601826382866,1.0309539559863169e-19,5.498300850295402e-19
1655,20.912581475951004,3.142298293916714e-19,2.8557178820466014e-19
1656,20.568281647075867,4.314866279272361e-19,3.1092585961253528e-19
1657,19.65298688967194,1.0025019917291095e-18,3.7243914815877685e-19
1658,22.482817290358458,7.398660234435156e-20,5.667840237002858e-19
1659,,-3.2037586872791685e-18,5.243354813075951e-19
1660,,-3.4189478751199013e-19,7.778508334947522e-19
1661,,-1.17332033037736e-19,2.4988328087089633e-19
1662,21.686444458383196,1.540643715200589e-19,1.0524100488981146e-18
1663,23.06323877641842,4.3349539608256435e-20,4.0541504486156983e-19
1664,20.765120738234916,3.5994131975907437e-19,1.703740147304178e-19
1665,19.62849472430936,1.0253735496712979e-18,1.7344940972897765e-18
1666,21.382925057904192,2.0375579852852854e-19,3.673964678278829e-19
1667,21.675310129194198,1.556524454733401e-19,1.6046916599247144e-19
1668,21.51225759721495,1.8087434070779109e-19,4.2394300572272534e-19
1669,,-3.616398735708761e-19,7.153238493496834e-19
1670,19.849186530496386,8.367686250609233e-19,5.887937818719592e-19
1671,,-8.108283532574227e-19,5.856353893094159e-19
1672,21.36180671735355,2.0775778816838202e-19,9.081109893851509e-19
1673,21.00040876033098,2.8981208801670017e-19,3.66111299749379e-19
1674,21.319260897234255,2.160606314988316e-19,6.499285363798901e-19
1675,22.02505130804673,1.1278711210999304e-19,3.248763428168745e-19
1676,21.822584388292587,1.3590838277919282e-19,4.374678935856967e-19
1677,21.344229165442915,2.1114866203714026e-19,4.583636179152039e-19
1678,,-2.454621568906109e-18,1.1598163495798135e-18
1679,21.456829815002973,1.903478930511984e-19,4.6112131932035885e-20
1680,22.1912415375854,9.677950243327388e-20,7.533393109472519e-19
1681,21.500282567085765,1.828803200820299e-19,2.4909362131100124e-19
1682,,-2.5319572192301895e-20,4.1439630562016662e-19
1683,20.678045127490325,3.8999761308122403e-19,5.5071483908118895e-19
1684,,-1.427550492386885e-20,5.813701019779391e-19
1685,21.101276521639708,2.6410060211571164e-19,1.690226174450868e-19
1686,21.341518801705565,2.116764187639081e-19,3.0144225876253623e-19
1687,21.696915752739276,1.5258565239771938e-19,4.551365430412433e-19
1688,21.04293693820428,2.786796296557797e-19,6.051531080262317e-19
1689,22.744720541581078,5.812885699349553e-20,4.445897039665579e-19
1690,21.325360298755275,2.1485025847544417e-19,1.5949550684005708e-19
1691,,-7.257850600237117e-19,4.755640449196719e-19
1692,21.432067261199737,1.9473907173564934e-19,1.7195760951005135e-19
1693,,-3.5124286035849197e-19,5.147574536489675e-19
1694,20.37316549715123,5.164327803661536e-19,5.253987958451716e-19
1695,22.268833989164936,9.010448408124176e-20,1.0211202323286858e-19
1696,22.418795475294804,7.848050878370496e-20,3.276449435351785e-19
1697,,-1.2904851198955223e-18,1.0587141129764837e-18
1698,21.439111010192416,1.9347978491365698e-19,4.221802206862802e-19
1699,21.149870741915212,2.5254088800363885e-19,5.701179864479553e-19
1700,22.5486616324543,6.963303859628762e-20,4.1589907025456983e-19
1701,22.199186596094126,9.60738869172983e-20,5.110716450983325e-19
1702,,-1.1902430379744216e-18,9.432300826224026e-20
1703,21.137027952508365,2.555458420450407e-19,6.288577576045116e-20
1704,20.383793124720928,5.114023862018059e-19,5.272554476052314e-19
1705,21.236615367235633,2.331491589303827e-19,3.946932855578508e-19
1706,22.314337095245325,8.640625091143675e-20,1.4452249765566086e-19
1707,,-1.6589636461001093e-18,1.4733023268779093e-18
1708,,-6.251779080069101e-19,7.109648455415526e-19
1709,20.510669016170315,4.550010444031787e-19,1.7265072611321913e-19
1710,20.86746113896083,3.275635313267422e-19,6.472666569090534e-20
1711,21.962546360103378,1.1947071310808805e-19,1.2476990996492043e-19
1712,20.288491160303057,5.583204506740488e-19,5.490197462414636e-19
1713,21.434748169701155,1.9425881363819424e-19,5.509470766635767e-19
1714,20.502802244305126,4.583097561538821e-19,2.0173528046382675e-20
1715,21.810875697430465,1.3738196409768504e-19,5.411910114228429e-19
1716,19.701392543955482,9.587888666638592e-19,4.818675661420784e-19
1717,20.735733858554557,3.698166469122418e-19,3.764381652702611e-19
1718,,-2.469718045687411e-18,9.179770666208751e-19
1719,20.855958213177185,3.310523802081013e-19,1.8097716156831482e-19
1720,22.102839683323136,1.0498907917220104e-19,2.0064298504453787e-19
1721,23.505827580915064,2.8836926309775453e-20,2.5403580810257077e-19
1722,,-3.1641685172383484e-19,9.167154991177695e-19
1723,21.157815737042643,2.506996370346545e-19,1.3669732011722287e-19
1724,21.74739408079837,1.456539838378327e-19,5.145386841589986e-19
1725,21.255082356576583,2.29217123080863e-19,6.231171698628985e-19
1726,22.486123870363688,7.376162092569072e-20,5.314454337689798e-19
1727,20.422733355669383,4.933858133008094e-19,2.05575397973698e-20
1728,20.831798346821362,3.3850154969563857e-19,3.3426110203726e-19
1729,,-6.5890706308713605e-19,1.2031136447556346e-18
1730,21.672382103296147,1.5607277730357123e-19,2.8473753717304264e-19
1731,22.0942669259322,1.0582133341852042e-19,1.819181166292328e-19
1732,23.09750373517144,4.2002825487618855e-20,7.00386138069324e-19
1733,,-3.5284522436789796e-19,1.4835864773256254e-18
1734,21.658307486180806,1.581091505943804e-19,2.574720986813409e-19
1735,,-1.3301649471981738e-19,6.35795473306928e-19
1736,22.643717197190018,6.379595178158506e-20,5.127605039306287e-19
1737,,-2.3510258964987934e-18,2.8540386332253615e-19
1738,22.301149808978952,8.746213538206734e-20,5.129504706199783e-19
1739,20.615321404827117,4.1319155637215774e-19,2.663674639390997e-19
1740,21.73718285430103,1.470303050490544e-19,1.810366023634015e-19
1741,23.144017833263714,4.0241380102405043e-20,6.484385116609512e-19
1742,21.070582793039495,2.716732528633154e-19,2.986652049662767e-19
1743,21.785139241930185,1.406773903278181e-19,4.870329925484898e-19
1744,20.560565409974043,4.345640902644011e-19,3.9539094506202466e-19
1745,22.57001220598082,6.827710801589958e-20,9.910033309402832e-20
1746,,-2.0946783963123173e-18,1.2598021365772537e-18
1747,21.28165641437526,2.2367499394043683e-19,5.540717190316109e-19
1748,20.619497391264513,4.1160538076069606e-19,5.443686601094833e-19
1749,22.984959749579698,4.659036364189055e-20,5.39930621432351e-19
1750,22.470752257818564,7.481334910597337e-20,5.629746170269439e-19
1751,21.390848825678933,2.0227418953312346e-19,6.135403525197944e-20
1752,20.74873839130223,3.6541354661025566e-19,2.724839069781261e-19
1753,20.56320391840281,4.3350931385723916e-19,3.471750889388111e-19
1754,,-1.321643710097339e-18,2.4912090581203897e-18
1755,20.90058061586816,3.177223408917737e-19,3.388203026421051e-19
1756,20.044531584950615,6.989842113559629e-19,4.894584277128347e-19
1757,21.358667582480923,2.0835933708206101e-19,5.340240158407501e-19
1758,,-2.6943928382884005e-19,4.837922438526418e-19
1759,20.177538107724683,6.183932734448132e-19,3.799133575471523e-19
1760,23.100395189480285,4.189111540902803e-20,4.448785826280192e-19
1761,21.197635072798573,2.4167179672427966e-19,6.430922635101092e-19
1762,20.61307139892507,4.1404871431585683e-19,5.141693853659309e-19
1763,20.755608525231434,3.631086458842438e-19,3.889185470500383e-20
1764,,-2.2114935785367182e-18,1.626546518378736e-18
1765,20.758559850919976,3.621229583220596e-19,1.6471698547571036e-19
1766,20.64217760812686,4.030964345321293e-19,2.555732032137814e-19
1767,,-1.2682849094561864e-19,1.6342386849833927e-19
1768,20.45443658807189,4.79187372197699e-19,8.212906735882048e-19
1769,20.752638431999618,3.6410331012785512e-19,5.1931505745218934e-20
1770,21.392682425594455,2.0193287556522914e-19,6.000620411513032e-19
1771,21.87724081721416,1.2923604923853445e-19,9.37181084846016e-20
1772,20.769717686012502,3.5842056953314933e-19,4.651192972102585e-20
1773,22.364261234941342,8.252309468709646e-20,4.2354128783509154e-19
1774,19.802994176968024,8.731368732730967e-19,5.297406704917628e-19
1775,20.252440595180023,5.771700167072154e-19,3.492251553001752e-19
1776,,-5.920230118508973e-20,3.02497310509418e-19
1777,19.700140106192695,9.598955040237088e-19,1.018537280635641e-18
1778,21.48463088810748,1.8553576734799997e-19,4.423800715296021e-19
1779,20.512830636273886,4.540960722995303e-19,3.834339852123502e-19
1780,,-4.913895857168079e-19,6.456256509397218e-19
1781,,-3.179581208081163e-19,4.671672636511831e-19
1782,,-2.2149457672587216e-20,2.3549948332390265e-19
1783,20.04276423980227,7.001229339427313e-19,7.787000945275198e-19
1784,22.15934959668937,9.966442404165648e-20,4.097356661554473e-19
1785,21.43002864002712,1.9510506500095476e-19,4.980814518918743e-19
1786,20.384985614386654,5.108410092499033e-19,1.3660341595507745e-18
1787,21.016649987363433,2.855091328915679e-19,2.5779836497263473e-19
1788,21.514346447575537,1.8052669068075382e-19,2.375398152861592e-19
1789,20.07113149639405,6.820675710211991e-19,8.07903492552695e-20
1790,21.29924741420894,2.2008023155316807e-19,5.337721243169935e-20
1791,21.495046026593446,1.8376448819518243e-19,2.914747972967988e-19
1792,23.150199299980518,4.001292315206456e-20,2.6413363953320753e-19
1793,21.906637423175976,1.2578389263927402e-19,1.2147756357432888e-19
1794,,-2.204659083168256e-19,3.390522899056751e-19
